Portuguese Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
ortodoxo,0,0,0,0,0,0,0,0,0,0
ortodoxia,0,0,0,0,0,0,0,0,0,1
ortogonal,0,0,0,0,0,0,0,0,0,0
oscilar,0,0,0,0,0,0,0,0,0,0
oscilante,0,0,0,0,0,0,0,0,0,0
oscilação,0,0,0,0,0,0,0,0,0,0
oscilatório,0,0,0,0,0,0,0,0,0,0
ostensivo,0,0,0,0,0,0,0,0,0,0
ostensivamente,0,0,0,0,0,1,0,0,0,0
avestruz,0,0,0,0,0,0,0,0,0,0
otto,0,0,0,0,0,0,0,0,0,0
otomano,0,0,0,0,0,0,0,0,0,0
onça,0,0,0,0,0,0,0,0,0,0
expulsar,1,0,0,0,0,1,0,1,0,0
surto,0,0,0,0,0,0,0,0,0,0
explosão,1,0,0,1,1,1,1,1,1,0
exilado,0,0,1,1,0,1,0,1,0,0
resultado,0,0,0,0,0,0,1,0,0,0
clamor,1,0,0,1,0,1,0,0,1,0
superar,0,1,0,0,0,0,1,0,0,0
ar livre,0,0,0,0,0,0,0,0,0,0
equipamento,0,0,0,0,0,0,0,0,0,0
superar,0,0,0,0,0,0,0,0,0,0
crescimento,0,0,0,0,0,0,0,0,0,0
casinha,0,0,1,0,0,1,0,0,0,0
passeio,0,0,0,0,0,0,0,0,0,0
estranho,0,0,0,0,0,1,0,0,0,0
durar mais que,0,0,0,0,0,0,0,0,0,0
bandido,0,0,0,0,0,1,0,0,0,0
tomada,0,0,0,0,0,0,0,0,0,0
contorno,0,0,0,0,0,0,0,0,0,0
contornos,0,0,0,0,0,0,0,0,0,0
panorama,0,0,0,0,0,0,0,0,0,0
periférico,0,0,0,0,0,0,0,0,0,0
superam em número,0,0,0,0,0,0,0,0,0,0
posto avançado,0,0,0,1,0,0,0,0,0,0
derramamento,0,0,0,0,0,0,0,0,0,0
resultado,0,0,0,0,0,0,0,0,0,0
ultraje,1,0,1,0,0,1,0,0,0,0
ultrajante,0,0,0,0,0,0,0,0,1,0
sem rodeios,0,0,0,0,0,0,0,0,0,0
ultrapassar,0,0,0,0,0,0,0,0,0,0
início,0,0,0,0,0,0,0,0,0,0
estranho,0,0,0,1,0,0,0,0,0,0
arredores,0,0,0,0,0,0,0,0,0,0
franco,0,0,0,0,0,0,0,0,0,0
excepcional,0,0,0,0,1,1,1,0,0,0
estendido,0,0,0,0,0,0,0,0,0,0
para fora,0,0,0,0,0,0,1,0,0,0
para fora,0,0,0,0,0,0,0,0,0,0
superam,0,0,0,0,0,0,0,0,0,0
oval,0,0,0,0,0,0,0,0,0,0
ovário,0,0,0,0,0,0,0,0,0,0
oval,0,0,0,0,0,0,0,0,0,0
ovação,0,0,0,0,0,1,0,1,0,0
forno,0,0,0,0,0,0,0,0,0,0
macacão,0,0,0,0,0,0,0,0,0,0
arrogante,1,0,0,0,0,1,0,0,0,0
sobrecarregar,0,0,0,0,0,1,0,0,0,0
nublado,0,0,0,0,0,1,0,0,0,0
sobrecarregado,0,0,0,0,0,0,0,0,0,0
sobretudo,0,0,0,0,0,0,0,0,0,0
exagerar,0,0,0,0,0,1,0,0,0,0
overdose,0,0,0,0,0,1,0,0,0,0
atrasado,0,1,0,0,0,1,0,1,1,0
superestimar,0,0,0,0,0,0,0,0,1,0
superestimado,0,0,0,0,0,1,0,0,0,0
transbordar,0,0,0,0,0,1,0,0,0,0
transbordante,0,0,0,0,0,0,0,0,0,0
crescido,0,0,0,0,0,1,0,0,0,0
crescimento excessivo,0,0,0,0,0,0,0,0,0,0
pendendo,0,0,0,0,0,0,0,0,0,0
revisão,0,0,0,0,0,0,0,0,0,0
a sobrecarga,0,0,0,0,0,0,0,0,0,0
muito feliz,0,0,0,0,1,0,1,0,0,0
sobreposto,0,0,0,0,0,0,0,0,0,0
sobreposição,0,0,0,0,0,0,0,0,0,0
sobreposição,0,0,0,0,0,0,0,0,0,0
sobrecarga,0,0,0,0,0,1,0,1,0,0
sobrejacente,0,0,0,0,0,0,0,0,0,0
pago em excesso,0,0,0,0,0,1,0,0,0,0
ultrapassar,0,0,0,0,0,0,0,0,0,0
dominar,0,0,0,0,0,1,0,0,0,0
avassalador,1,0,0,1,0,1,0,0,0,0
superfaturado,1,0,1,0,0,1,0,1,0,0
sobrepor,0,0,0,0,0,0,0,0,0,0
anular,0,0,0,0,0,0,0,0,0,0
supervisor,0,0,0,0,0,0,0,0,0,0
ofuscar,0,0,0,0,0,0,0,0,0,0
supervisão,0,0,0,0,0,1,0,0,0,0
exagerar,0,0,0,0,0,0,0,0,0,0
estoque excessivo,0,0,0,0,0,0,0,0,0,0
evidente,0,0,0,1,0,0,0,0,0,0
ultrapassar,0,0,0,0,0,0,0,0,0,0
ultrapassado,0,0,0,0,0,0,0,0,0,0
derrubar,0,1,0,1,0,1,0,0,0,0
abertura,0,1,0,0,0,0,0,0,0,0
reviravolta,0,0,0,0,0,1,0,0,0,0
Sobrecarga,0,0,0,0,0,1,0,0,0,0
sobrecarregado,0,0,0,0,0,1,0,1,0,0
muito pesado,0,0,0,0,0,0,1,0,0,0
superzeloso,0,0,0,0,0,0,0,0,0,0
dever,0,0,0,0,0,0,0,0,0,0
devido,1,1,1,1,0,1,0,1,0,1
proprietário,0,0,0,0,0,0,0,0,0,0
propriedade,0,0,0,0,0,0,1,0,0,0
boi,0,0,0,0,0,0,0,0,0,0
oxidação,0,0,0,0,0,1,0,0,0,0
oxigênio,0,0,0,0,0,0,0,0,0,0
oxímoro,0,0,0,0,0,0,0,0,0,0
ostra,0,0,0,0,0,0,0,0,0,0
ritmo,0,0,0,0,0,0,0,0,0,0
pacífico,0,0,0,0,0,0,1,0,0,0
Acalmar,0,0,0,0,0,0,0,0,0,0
pacote,0,0,0,0,0,0,0,0,0,0
pacote,0,0,0,0,0,0,0,0,0,0
empacotador,0,0,0,0,0,0,0,0,0,0
pacote,0,0,0,0,0,0,0,0,0,0
pacto,0,0,0,0,0,0,0,0,0,1
almofada,0,0,0,0,0,0,1,0,0,0
preenchimento,0,0,0,0,0,0,1,0,0,0
remo,0,1,0,0,0,0,1,0,0,0
Pomar,0,0,0,0,0,0,0,0,0,0
arroz,0,0,0,0,0,0,0,0,0,0
cadeado,0,0,0,0,0,0,0,0,0,0
padre,0,0,0,0,0,0,0,0,0,0
pagão,0,0,0,0,0,0,0,0,0,0
paganismo,0,0,0,0,0,0,0,0,0,0
página,0,0,0,0,0,0,0,0,0,0
concurso,0,0,0,0,0,0,0,0,0,0
paginação,0,0,0,0,0,0,0,0,0,0
pagode,0,0,0,0,0,0,0,0,0,0
balde,0,0,0,0,0,0,0,0,0,0
dor,0,0,0,1,0,1,0,1,0,0
aflito,0,0,0,1,0,1,0,1,0,0
doloroso,1,0,1,1,0,1,0,1,0,0
dolorosamente,0,0,0,0,0,1,0,1,0,0
sem dor,0,0,0,0,0,0,0,0,0,0
dores,0,0,0,0,0,1,0,0,0,0
diligente,0,0,0,0,0,0,0,0,0,0
pintar,0,0,0,0,0,0,0,0,0,0
pintado,0,0,0,0,0,0,0,0,0,0
pintor,0,0,0,0,0,0,0,0,0,0
quadro,0,0,0,0,0,0,0,0,0,0
par,0,0,0,0,0,0,0,0,0,0
pijamas,0,0,0,0,0,0,0,0,0,0
amigo,0,0,0,0,0,0,0,0,0,0
Palácio,0,0,0,0,0,0,0,0,0,0
palatável,0,0,0,0,0,0,1,0,0,0
palato,0,0,0,0,0,0,0,0,0,0
paleontologia,0,0,0,0,0,0,0,0,0,0
paleta,0,0,0,0,0,0,0,0,0,0
mortalha,0,0,0,0,0,0,0,0,0,0
paládio,0,0,0,0,0,0,0,0,0,0
palete,0,0,0,0,0,0,0,0,0,0
paliativo,0,0,0,0,0,0,1,0,0,0
Palma,0,0,0,0,0,0,0,0,0,0
palmer,0,0,0,0,0,0,0,0,0,0
palpável,0,0,0,0,0,0,0,0,1,0
paralisia,0,0,1,1,0,1,0,1,0,0
insignificante,0,0,0,0,0,0,0,0,0,0
mimar,0,0,0,0,0,0,0,0,0,0
panfleto,0,0,0,0,0,0,0,0,0,0
frigideira,0,0,0,0,0,0,0,0,0,0
panaceia,0,0,0,0,0,0,1,0,0,0
brio,0,0,0,0,0,0,1,0,0,0
panqueca,0,0,0,0,0,0,0,0,0,0
pandemia,0,0,0,1,0,1,0,1,0,0
painel,0,0,0,0,0,0,0,0,0,0
dor,0,0,0,0,0,1,0,0,1,0
pânico,0,0,0,1,0,1,0,0,0,0
paneiro,0,0,0,0,0,0,1,0,0,0
panorama,0,0,0,0,0,0,0,0,0,0
panorâmico,0,0,0,0,0,0,0,0,0,0
calça,0,0,0,0,0,0,0,0,0,0
panteão,0,0,0,0,0,0,0,0,0,0
pantera,0,0,0,0,0,0,0,0,0,0
calcinhas,0,0,0,0,0,0,0,0,0,0
pantomima,0,0,0,0,0,0,0,0,0,0
despensa,0,0,0,0,0,0,0,0,0,0
calça,0,0,0,0,0,0,0,0,0,0
papa,0,0,0,0,0,0,0,0,0,0
papado,0,0,0,0,0,0,0,0,0,0
papal,0,0,0,0,0,0,0,0,0,0
papel,0,0,0,0,0,0,0,0,0,0
páprica,0,0,0,0,0,0,1,0,0,0
papiro,0,0,0,0,0,0,0,0,0,0
par,0,0,0,0,0,0,0,0,0,0
parábola,0,0,0,0,0,0,0,0,0,0
parábola,0,0,0,0,0,0,0,0,0,0
parabólico,0,0,0,0,0,0,0,0,0,0
pára-quedas,0,0,0,1,0,0,0,0,0,0
parada,0,1,0,1,1,1,1,0,1,0
paradigma,0,0,0,0,0,0,0,0,0,0
paradoxo,0,0,0,0,0,0,0,0,0,0
paradoxal,0,0,0,0,0,0,0,0,0,0
parafina,0,0,0,0,0,0,0,0,0,0
modelo,0,1,0,0,1,0,1,0,0,1
parágrafo,0,0,0,0,0,0,0,0,0,0
paralaxe,0,0,0,0,0,0,0,0,0,0
paralelo,0,0,0,0,0,0,0,0,0,0
paralelismo,0,0,0,0,0,0,0,0,0,0
paralisia,1,1,0,1,0,1,0,1,0,0
primordial,0,0,0,0,0,0,1,0,0,0
paranóia,0,0,0,1,0,1,0,0,0,0
parapeito,0,0,0,0,0,0,0,0,0,0
parafernália,0,0,0,0,0,0,0,0,0,0
paráfrase,0,0,0,0,0,1,1,0,0,0
parasita,0,0,1,1,0,1,0,0,0,0
guarda-sol,0,0,0,0,0,0,0,0,0,0
parcela,0,0,0,0,0,0,0,0,0,0
parcelas,0,0,0,0,0,0,0,0,0,0
pergaminho,0,0,0,0,0,0,0,0,0,0
perdão,0,0,0,0,0,0,1,0,0,0
aparar,1,1,0,1,0,1,0,1,0,0
parênquima,0,0,0,0,0,0,0,0,0,0
pai,0,0,0,0,0,0,0,0,0,0
parentesco,0,0,0,0,0,0,1,0,0,0
parental,0,0,0,0,0,0,0,0,0,0
parêntese,0,0,0,0,0,0,0,0,0,0
entre parênteses,0,0,0,0,0,0,0,0,0,0
parietal,0,0,0,0,0,0,1,0,0,1
aparar,0,0,0,0,0,0,0,0,0,0
freguesia,0,0,0,0,0,0,0,0,0,1
paridade,0,0,0,0,0,0,0,0,0,0
parque,0,0,0,0,0,0,0,0,0,0
linguajar,0,0,0,0,0,0,0,0,0,0
parlamento,0,0,0,0,0,0,0,0,0,1
parlamentar,0,0,0,0,0,0,0,0,0,0
salão,0,0,0,0,0,0,0,0,0,0
liberdade condicional,0,1,0,0,0,0,0,0,0,0
parquet,0,0,0,0,0,0,0,0,0,0
papagaio,0,0,1,0,0,1,0,0,0,0
desviar-se,0,0,0,0,0,0,0,0,0,0
analisar,0,0,0,0,0,0,0,0,0,0
parcimonioso,0,0,0,0,0,1,0,0,0,0
parcimônia,0,0,0,0,0,0,0,0,0,0
salsinha,0,0,0,0,0,0,0,0,0,0
pároco,0,0,0,0,0,0,0,0,0,0
papel,0,0,0,0,0,0,0,0,0,0
participar,0,0,0,0,0,0,1,0,0,1
parcialidade,0,0,0,0,0,0,0,0,0,0
parcialmente,0,0,0,0,0,0,0,0,0,0
participar,0,0,0,0,0,0,0,0,0,0
participação,0,0,0,0,0,0,1,0,0,0
partícula,0,0,0,0,0,0,0,0,0,0
particularidade,0,0,0,0,0,0,0,0,0,0
detalhes,0,0,0,0,0,0,0,0,0,0
despedida,0,0,0,0,0,0,0,1,0,0
partidário,0,0,0,0,0,1,0,0,0,0
partidarismo,0,0,0,0,0,0,0,0,0,0
partição,0,0,0,0,0,0,0,0,0,0
parcialmente,0,0,0,0,0,0,0,0,0,0
parceiro,0,0,0,0,0,0,1,0,0,0
parceria,0,0,0,0,0,0,1,0,0,1
partes,0,0,0,0,0,0,0,0,0,0
Festa,0,0,0,0,0,0,0,0,0,0
pas,0,0,0,0,0,0,0,0,0,0
passar,0,0,0,0,0,0,0,0,0,0
aceitável,0,0,0,0,0,0,0,0,0,0
passagem,0,0,0,0,0,0,0,0,0,0
passagem,0,0,0,0,0,0,0,0,0,0
passar,0,0,0,0,0,1,0,0,0,0
passageiro,0,1,0,0,0,0,0,0,0,0
passim,0,0,0,0,0,0,0,0,0,0
passagem,0,0,0,0,0,0,0,0,0,0
paixão,0,1,0,0,1,0,1,0,0,1
apaixonado,0,1,0,0,1,0,1,0,0,1
passiva,0,0,0,0,0,1,0,0,0,0
passividade,0,0,0,0,0,1,0,0,0,0
Passaporte,0,0,0,0,0,0,0,0,0,0
passado,0,0,0,0,0,0,0,0,0,0
colar,0,0,0,0,0,0,0,0,0,0
pastel,0,0,0,0,0,0,0,0,0,0
passatempo,0,0,0,0,0,0,1,0,0,0
pastor,0,0,0,0,1,0,1,0,0,1
pastelaria,0,0,0,0,1,0,1,0,0,0
pasto,0,0,0,0,0,0,1,0,0,0
pastoso,0,0,0,0,0,0,0,0,0,0
tapinha,0,0,0,0,0,0,0,0,0,0
correção,0,0,0,0,0,1,0,0,0,0
colcha de retalhos,0,0,0,0,0,0,0,0,0,0
patê,0,0,0,0,0,0,0,0,0,0
patela,0,0,0,0,0,0,0,0,0,0
patente,0,0,0,0,0,0,1,0,0,0
paterno,0,0,0,0,0,0,0,0,0,0
paternidade,0,0,0,0,0,0,0,0,0,0
caminho,0,0,0,0,0,0,0,0,0,0
patético,0,0,1,0,0,1,0,1,0,0
patologia,0,0,0,0,0,0,0,0,0,0
pathos,0,0,0,0,0,0,0,0,0,0
caminho,0,0,0,0,0,0,0,0,0,0
paciência,0,1,0,0,0,0,1,0,0,1
paciente,0,1,0,0,0,0,1,0,0,0
pátio,0,0,0,0,0,0,0,0,0,0
patriarca,0,0,0,0,0,0,0,0,0,0
patriarcal,0,0,0,0,0,0,1,0,0,1
patrimônio,0,0,0,0,0,0,0,0,0,0
patriota,0,0,0,0,0,0,0,0,0,0
patriótico,0,0,0,0,0,0,0,0,0,0
patriotismo,0,0,0,0,0,0,0,0,0,0
patrulha,0,0,0,0,0,0,0,0,0,1
patrono,0,0,0,0,0,0,1,0,0,1
patrocínio,0,0,0,0,0,0,1,0,0,1
patrocinar,0,0,0,0,0,0,0,0,0,0
paternalista,0,0,0,0,0,1,0,0,0,0
tamborilar,1,0,0,0,0,1,0,0,0,0
padronizar,0,0,0,0,0,0,0,0,0,0
escassez,1,0,1,0,0,1,0,1,0,0
pobre,0,0,0,0,0,1,0,1,0,0
pausa,0,0,0,0,0,0,0,0,0,0
pavimentar,0,0,0,0,0,0,0,0,0,0
pavimento,0,0,0,0,0,0,0,0,0,1
pavilhão,0,0,0,0,0,0,0,0,0,0
pavimentação,0,0,0,0,0,0,0,0,0,0
pata,0,0,0,0,0,0,0,0,0,0
penhor,0,0,0,0,0,1,0,0,0,1
pessoa,0,0,0,0,0,0,0,0,0,0
pagar,0,1,0,0,1,0,1,0,0,1
retorno,1,0,0,0,0,1,0,0,0,0
pagador,0,0,0,0,0,0,0,0,0,0
Forma de pagamento,0,0,0,0,0,1,0,0,0,0
ervilha,0,0,0,0,0,0,0,0,0,0
Paz,0,1,0,0,1,0,1,0,0,1
pacífico,0,0,0,0,0,0,1,0,0,0
pacífico,0,1,0,0,1,0,1,0,1,1
pavão,0,0,0,0,0,0,1,0,0,0
pico,0,0,0,0,0,0,0,0,0,0
atingiu o pico,0,0,0,0,0,0,0,0,0,0
pérola,0,0,0,0,0,0,0,0,0,0
camponês,0,0,0,0,0,0,0,0,0,0
turfa,0,0,0,0,0,0,0,0,0,0
seixo,0,0,0,0,0,0,0,0,0,0
bicar,0,0,0,0,0,0,1,0,0,0
peculiar,0,0,0,0,0,0,0,0,0,0
peculiaridades,0,0,0,0,0,1,0,0,0,0
peculiaridade,0,0,0,0,0,0,1,0,0,0
peculiarmente,0,0,0,0,0,0,0,0,0,0
pecuniário,0,0,0,0,0,0,0,0,0,0
pedal,0,0,0,0,0,0,0,0,0,0
pedante,0,0,0,0,0,0,0,0,0,0
vender,0,0,0,0,0,0,0,0,0,0
pedestal,0,0,0,0,0,0,0,0,0,0
pedestre,0,0,0,0,0,1,0,0,0,0
pediatria,0,0,0,0,0,0,0,0,0,0
pedigree,0,0,0,0,0,0,1,0,0,1
pedômetro,0,0,0,0,0,0,0,0,0,0
descasca,0,0,0,0,0,0,0,0,0,0
espiar,0,0,0,0,0,0,0,0,0,0
par,0,0,0,0,0,0,0,0,0,0
encarando,0,0,0,0,0,0,0,0,0,0
inigualável,0,0,0,0,0,0,1,0,0,0
pino,0,0,0,0,0,0,0,0,0,0
pinos,0,0,0,0,0,0,0,0,0,0
pelágico,0,0,0,0,0,0,0,0,0,0
pelota,0,0,0,0,0,0,0,0,0,0
caneta,0,0,0,0,0,0,0,0,0,0
penal,0,0,0,1,0,1,0,1,0,0
pena,1,0,0,1,0,1,0,1,0,0
penitência,0,0,0,1,0,0,0,1,0,0
propensão,0,0,0,0,0,0,1,0,0,0
lápis,0,0,0,0,0,0,0,0,0,0
pingente,0,0,0,0,0,0,0,0,0,0
pendência,0,0,0,0,0,0,0,0,0,0
pendente,0,0,0,0,0,0,0,0,0,0
pendente,0,0,0,0,0,0,0,0,0,0
pêndulo,0,0,0,0,0,0,0,0,0,0
penetrar,0,0,0,0,0,0,0,0,0,0
penetrante,0,0,0,0,0,0,0,0,0,0
penetração,1,0,0,1,0,1,0,0,0,0
Península,0,0,0,0,0,0,0,0,0,0
penitenciária,1,0,0,0,0,1,0,0,0,0
galhardete,0,0,0,0,0,0,0,0,0,0
sem dinheiro,0,0,0,0,0,0,0,0,0,0
centavo,0,0,0,0,0,0,0,0,0,0
pensão,0,0,0,0,0,0,0,0,0,0
pensionista,0,0,0,0,0,0,0,0,0,0
pensativo,0,0,0,0,0,0,0,1,0,0
Pentágono,0,0,0,0,0,0,0,0,0,0
cobertura,0,0,0,0,0,0,0,0,0,0
penúltimo,0,0,0,0,0,0,0,0,0,0
pessoas,0,0,0,0,0,0,0,0,0,0
povoado,0,0,0,0,0,0,0,0,0,0
pimenta,0,0,0,0,0,0,0,0,0,0
péptico,0,0,0,0,0,0,0,0,0,0
perceber,0,0,0,0,0,0,1,0,0,1
percentagem,0,0,0,0,0,0,0,0,0,0
perceptível,0,0,0,0,0,0,1,0,0,0
percepção,0,0,0,0,0,0,0,0,0,0
perceptivo,0,0,0,0,0,0,0,0,0,0
poleiro,0,0,0,0,0,0,0,0,0,0
por acaso,0,0,0,0,0,0,0,0,1,0
percolação,0,0,0,0,0,0,0,0,0,0
percussão,0,0,0,0,0,0,0,0,0,0
perdição,1,0,1,1,0,1,0,1,0,0
peremptório,0,0,0,0,0,0,0,0,0,0
perene,0,0,0,0,0,0,1,0,0,1
perfeito,0,1,0,0,1,0,1,0,0,1
perfeição,0,1,0,0,1,0,1,0,1,1
perfurado,0,0,0,0,0,0,0,0,0,0
perfuração,0,0,0,0,0,0,0,0,0,0
forçosamente,0,0,0,0,0,0,0,0,0,0
executar,0,0,0,0,0,0,0,0,0,0
atuação,0,0,0,0,0,0,0,0,0,0
artista,0,0,0,0,0,0,1,0,0,0
perfume,0,0,0,0,0,0,0,0,0,0
perfumado,0,0,0,0,0,0,0,0,0,0
peri,0,0,0,0,0,0,0,0,1,0
peridoto,0,0,0,0,0,0,0,0,0,0
perigo,0,1,0,1,0,1,0,1,0,0
perigoso,0,1,0,1,0,1,0,1,0,0
perímetro,0,0,0,0,0,0,0,0,0,0
período,0,0,0,0,0,0,0,0,0,0
periódico,0,0,0,0,0,0,0,0,0,0
periódico,0,0,0,0,0,0,0,0,0,0
periodicamente,0,0,0,0,0,0,0,0,0,0
periodicidade,0,0,0,0,0,0,0,0,0,1
periferia,0,0,0,0,0,0,0,0,0,0
perecer,0,0,0,1,0,1,0,1,0,0
perecível,0,0,0,0,0,1,0,0,0,0
pereceu,0,0,0,0,0,1,0,1,0,0
perecendo,0,0,0,1,0,1,0,1,0,0
perjúrio,0,0,0,1,0,1,0,0,1,0
regalia,0,0,0,0,0,0,1,0,0,0
permanência,0,0,0,0,0,0,0,0,0,0
permeável,0,0,0,0,0,0,0,0,0,0
permear,0,0,0,0,0,0,0,0,0,0
permeação,0,0,0,0,0,0,0,0,0,0
permitida,0,0,0,0,0,0,0,0,0,0
permissão,0,0,0,0,0,0,1,0,0,0
permissivo,0,0,0,0,0,0,0,0,0,0
permitir,0,0,0,0,0,0,0,0,0,0
permitido,0,0,0,0,0,0,0,0,0,0
permitindo,0,0,0,0,0,0,0,0,0,0
permutação,0,0,0,0,0,0,0,0,0,0
pernicioso,1,0,0,1,0,1,0,1,0,0
perpendicular,0,0,0,0,0,0,0,0,0,0
perpetrar,0,0,0,0,0,0,0,0,0,0
autor,1,0,1,1,0,1,0,1,0,0
perpétuo,0,0,0,0,0,0,0,0,0,0
perpetuamente,0,0,0,0,0,0,0,0,0,0
perpetuar,0,1,0,0,0,0,0,0,0,0
perpetuação,0,0,0,0,0,1,0,0,0,0
perpetuidade,0,1,0,0,0,0,1,0,0,1
perplexo,0,0,0,0,0,1,0,0,0,0
desconcertante,0,0,0,0,0,0,0,0,0,0
perplexidade,0,0,0,0,0,1,0,1,0,0
perseguir,1,0,0,1,0,1,0,0,0,0
perseguição,1,0,1,1,0,1,0,1,0,0
perseverança,0,0,0,0,0,0,0,0,0,0
perseverar,0,0,0,0,0,0,0,0,0,0
persistir,0,0,0,0,0,0,0,0,0,0
persistência,0,0,0,0,0,0,1,0,0,0
persistente,0,0,0,0,0,0,1,0,0,0
persistente,0,0,0,0,0,0,0,0,0,0
pessoa,0,0,0,0,0,0,0,0,0,0
apresentável,0,0,0,0,0,0,1,0,0,0
personagem,0,0,0,0,0,0,0,0,0,0
pessoal,0,0,0,0,0,0,0,0,0,1
personificação,0,0,0,0,0,0,0,0,0,0
pessoal,0,0,0,0,0,0,0,0,0,0
pessoas,0,0,0,0,0,0,0,0,0,0
perspectiva,0,0,0,0,0,0,0,0,0,0
transpiração,0,0,1,0,0,0,0,0,0,0
persuadir,0,0,0,0,0,0,0,0,0,1
persuasão,0,0,0,0,0,0,0,0,0,0
persuasivo,0,0,0,0,0,0,0,0,0,0
atrevido,0,0,0,0,0,0,0,0,0,0
pertinente,0,0,0,0,0,0,1,0,0,1
perturbação,0,0,0,1,0,1,0,0,0,0
coqueluche,0,0,0,0,0,1,0,0,0,0
leitura,0,0,0,0,0,0,0,0,0,0
ler,0,0,0,0,0,0,0,0,0,0
penetrante,0,0,0,0,0,0,0,0,0,0
perverso,1,0,1,1,0,1,0,0,0,0
perversão,1,0,1,0,0,1,0,1,0,0
perverter,1,0,1,0,0,1,0,0,0,0
pervertido,0,0,1,0,0,1,0,0,0,0
pessimismo,1,0,0,1,0,1,0,1,0,0
pessimista,0,0,0,1,0,1,0,1,0,0
praga,1,0,1,1,0,1,0,0,0,0
peste,0,0,1,1,0,1,0,0,0,0
bicho de estimação,0,0,0,0,0,1,0,0,0,0
petição,0,0,0,0,0,0,0,0,0,0
peticionário,0,0,0,0,0,0,0,0,0,0
gasolina,0,0,0,0,0,0,0,0,0,0
petróleo,0,0,1,0,0,1,1,0,0,0
acariciando,0,0,0,0,0,0,0,0,0,0
mesquinho,0,0,0,0,0,1,0,0,0,0
banco,0,0,0,0,0,0,0,0,0,0
estanho,0,0,0,0,0,0,0,0,0,0
falange,0,0,0,1,0,0,0,0,0,1
fantasma,0,0,0,1,0,1,0,0,0,0
farmacêutico,0,0,0,0,0,0,1,0,0,0
farmacêutico,0,0,0,0,0,0,0,0,0,0
farmacologia,0,0,0,0,0,0,0,0,0,0
farmacia,0,0,0,0,0,0,0,0,0,0
Estágio,0,0,0,0,0,0,0,0,0,0
fenômeno,0,0,0,0,0,0,0,0,0,0
filantrópico,0,0,0,0,0,0,0,0,0,1
filantropo,0,0,0,0,0,0,1,0,0,1
filantropia,0,0,0,0,0,0,1,0,0,0
filósofo,0,0,0,0,0,0,1,0,0,1
filosófico,0,0,0,0,0,0,0,0,0,0
filosófico,0,0,0,0,0,0,0,0,0,0
filosofia,0,0,0,0,0,0,0,0,0,0
catarro,0,0,1,0,0,1,0,0,0,0
Fénix,0,0,0,0,0,0,1,0,0,0
telefone,0,0,0,0,0,0,0,0,0,0
fonético,0,0,0,0,0,0,1,0,0,0
fonética,0,0,0,0,0,0,0,0,0,0
fonética,0,0,0,0,0,0,0,0,0,0
fonógrafo,0,0,0,0,0,0,0,0,0,0
fonologia,0,0,0,0,0,0,0,0,0,0
falso,1,0,1,0,0,1,0,0,0,0
fósforo,0,0,0,0,0,0,0,0,0,0
fósforo,0,0,0,0,0,0,0,0,0,0
foto,0,0,0,0,0,0,0,0,0,0
fotogênico,0,0,0,0,0,0,0,0,0,0
fotografia,0,0,0,0,0,0,0,0,0,0
fotógrafo,0,0,0,0,0,0,0,0,0,0
fotografia,0,0,0,0,0,0,0,0,0,0
fotometria,0,0,0,0,0,0,0,0,0,0
frase,0,0,0,0,0,0,0,0,0,0
fraseologia,0,0,0,0,0,0,0,0,0,0
filogenia,0,0,0,0,0,0,0,0,0,0
fisica,0,0,0,0,0,0,0,0,0,0
médico,0,0,0,0,0,0,1,0,0,1
físico,0,0,0,0,0,0,0,0,0,1
física,0,0,0,0,0,0,1,0,0,0
fisiologia,0,0,0,0,0,0,1,0,0,0
físico,0,0,0,0,0,0,1,0,0,0
pianista,0,0,0,0,0,0,0,0,0,0
piano,0,0,0,0,0,0,0,0,0,0
praça,0,0,0,0,0,0,0,0,0,0
flautim,0,0,0,0,0,0,0,0,0,0
escolha,0,0,0,0,0,0,1,0,0,0
escolhido,0,0,0,0,0,0,0,0,0,0
piquete,1,1,0,1,0,1,0,0,0,0
piquete,1,0,0,0,0,1,0,0,0,0
salmoura,0,0,0,0,0,1,0,0,0,0
pegar,0,0,0,0,0,0,0,0,0,0
piquenique,0,1,0,0,1,0,1,0,1,1
pictórico,0,0,0,0,0,0,0,0,0,0
foto,0,0,0,0,0,0,0,0,0,0
pitoresco,0,0,0,0,1,0,1,0,0,0
torta,0,0,0,0,0,0,0,0,0,0
aos poucos,0,0,0,0,0,0,0,0,0,0
malhado,0,0,0,0,0,0,0,0,0,0
cais,0,0,0,0,0,0,0,0,0,0
perfurar,0,0,0,0,0,0,0,0,0,0
piedade,0,0,0,0,0,0,1,0,0,0
porco,0,0,1,0,0,1,0,0,0,0
Pombo,0,0,0,0,0,1,0,0,0,0
pigmento,0,0,0,0,0,0,0,0,0,0
pique,0,0,0,0,0,0,0,0,0,0
pilha,0,0,0,0,0,0,0,0,0,0
pilhas,0,0,1,0,0,1,0,0,0,0
peregrino,0,0,0,0,0,0,0,0,0,0
peregrinação,0,0,0,0,0,0,0,0,0,0
comprimido,0,0,0,0,0,0,1,0,0,1
pilhagem,1,0,1,1,0,1,0,0,0,0
pilar,0,0,0,0,0,0,0,0,0,0
travesseiro,0,0,0,0,0,0,1,0,0,0
fronha,0,0,0,0,0,0,0,0,0,0
piloto,0,0,0,0,0,0,1,0,0,1
